0  0  0
1           0       2e-05
2           0     0.50001
3  0  1
3  16   0
4  16   1
4  17   0
5           17      0.10942
6           17      0.19233
7           17      0.27524
8           17      0.35814
9           17      0.44105
10           17      0.51942
11           17      0.60109
12           17      0.68264
13           17      0.76555
14           17      0.83852
15           17      0.91938
16  17   1
16  49   0
17           49      0.28464
18           49       0.6561
19  49   1
19  50   0
20  50   1
20  51   0
21           51      0.27712
22           51      0.52179
23           51      0.75844
24  51   1
24  52   0
25           52      0.31149
26           52      0.69192
27  52   1
27  53   0
28           53      0.25966
29           53      0.51822
30           53      0.75041
31  53   1
31  54   0
32  54   1
32  55   0
33           55      0.51315
34  55   1
34  56   0
35           56      0.13429
36           56      0.28238
37           56      0.42708
38           56       0.5757
39           56      0.72494
40           56       0.8651
41  56   1
41  57   0
42  57   1
42  58   0
43           58      0.27294
44           58      0.53171
45           58      0.78355
46  58   1
46  59   0
47           59      0.11433
48           59      0.22526
49           59      0.33618
50           59      0.44721
51           59      0.55807
52           59      0.66838
53           59      0.77864
54           59      0.88918
55  59   1
55  60   0
56           60      0.22098
57           60        0.491
58           60      0.76322
59  60   1
59  61   0
60           61      0.34147
61           61      0.68099
62  61   1
62  62   0
63           62      0.05844
64           62      0.12598
65           62      0.19352
66           62      0.26099
67           62      0.32847
68           62      0.39607
69           62      0.46368
70           62      0.53076
71           62      0.59666
72           62      0.66364
73           62      0.73101
74           62      0.79856
75           62      0.86582
76           62      0.93271
77  62   1
77  63   0
78           63       0.1206
79           63      0.26586
80           63      0.41506
81           63      0.55718
82           63      0.70486
83           63      0.85259
84  63   1
84  64   0
85           64       0.2267
86           64      0.48656
87           64      0.74811
88  64   1
88  18   0
89           18      0.09031
90           18      0.18328
91           18      0.27653
92           18      0.36724
93           18      0.45467
94           18      0.54781
95           18      0.64033
96           18      0.73378
97           18      0.82727
98           18      0.92092
99  18   1
99  19   0
100   19    1
100   20    0
101            20       0.06626
102            20       0.13481
103            20       0.20188
104            20       0.26697
105            20       0.33262
106            20       0.39549
107            20       0.46411
108            20       0.52998
109            20       0.59779
110            20       0.66662
111            20       0.73545
112            20       0.80424
113            20       0.87282
114            20       0.94102
115   20    1
115   21    0
116            21       0.13828
117            21       0.26268
118            21       0.38837
119            21        0.5123
120            21        0.6327
121            21       0.75699
122            21       0.88151
123   21    1
123   65    0
124   65    1
124   66    0
125            66       0.03372
126            66        0.0658
127            66       0.09941
128            66        0.1336
129            66        0.1678
130            66       0.20156
131            66       0.23568
132            66       0.26941
133            66       0.30307
134            66       0.33715
135            66       0.37073
136            66       0.40383
137            66       0.43596
138            66       0.47012
139            66       0.50344
140            66       0.53755
141            66       0.57111
142            66       0.60332
143            66       0.63687
144            66       0.67091
145            66       0.69812
146            66       0.72874
147            66       0.76033
148            66       0.79186
149            66       0.82512
150            66       0.85797
151            66       0.88842
152            66        0.9213
153            66       0.95414
154            66       0.98794
155   66    1
124   67    0
156            67       0.11476
157            67       0.24022
158            67       0.36706
159            67       0.49414
160            67       0.62081
161            67       0.74762
162            67         0.874
163   67    1
115   22    0
164            22       0.16773
165            22       0.31168
166            22       0.44934
167            22       0.59157
168            22       0.73392
169            22       0.87134
170   22    1
170   68    0
171            68       0.06653
172            68       0.13077
173            68       0.19703
174            68       0.26432
175            68       0.33049
176            68       0.38846
177            68       0.45433
178            68       0.51561
179            68       0.58066
180            68       0.63329
181            68       0.68637
182            68       0.75418
183            68       0.81822
184            68       0.86704
185            68       0.93341
186   68    1
100   23    0
187            23       0.03826
188            23        0.0769
189            23       0.11656
190            23       0.15605
191            23       0.19578
192            23        0.2355
193            23       0.27308
194            23       0.31261
195            23       0.35212
196            23       0.38954
197            23       0.42913
198            23       0.46879
199            23       0.50797
200            23       0.54739
201            23       0.58703
202            23       0.62561
203            23       0.66532
204            23       0.70261
205            23       0.74213
206            23       0.78136
207            23       0.81908
208            23        0.8569
209            23        0.8962
210            23       0.93558
211            23       0.96245
212   23    1
99  24   0
