0  0  0
1           0       5e-05
2  0  1
2  1  0
3  1  1
3  23   0
4           23      0.06013
5           23      0.12026
6           23       0.1804
7           23      0.23924
8           23      0.28668
9           23      0.34681
10           23      0.40694
11           23      0.46673
12           23       0.5264
13           23      0.58643
14           23      0.64545
15           23      0.70522
16           23      0.76489
17           23      0.82481
18           23      0.88461
19           23      0.94375
20  23   1
20  66   0
21           66      0.49928
22  66   1
22  67   0
23  67   1
23  68   0
24           68      0.29788
25           68      0.65863
26  68   1
26  69   0
27           69      0.14354
28           69      0.29078
29           69      0.43802
30           69       0.5853
31           69      0.72542
32           69      0.87272
33  69   1
33  70   0
34           70      0.27249
35           70      0.53895
36           70      0.79333
37  70   1
37  71   0
38  71   1
38  72   0
39           72      0.13142
40           72      0.28095
41           72      0.43404
42           72       0.5877
43           72      0.73915
44           72      0.89009
45  72   1
45  73   0
46  73   1
46  74   0
47           74      0.11554
48           74      0.22571
49           74      0.33243
50           74      0.44439
51           74      0.55663
52           74      0.66847
53           74      0.78043
54           74      0.88778
55  74   1
55  75   0
56           75      0.08885
57           75      0.18027
58           75      0.27492
59           75      0.36902
60           75      0.46412
61           75      0.55918
62           75      0.65372
63           75      0.74875
64           75      0.84289
65           75      0.93777
66  75   1
66  76   0
67           76      0.25259
68           76      0.44342
69           76      0.63751
70           76      0.83191
71  76   1
71  77   0
72           77      0.17293
73           77      0.34206
74           77      0.51021
75           77      0.67927
76           77      0.84576
77  77   1
77  78   0
78           78      0.10885
79           78      0.20798
80           78      0.30366
81           78      0.40346
82           78      0.50292
83           78      0.60271
84           78      0.70221
85           78      0.80167
86           78      0.90065
87  78   1
87  79   0
88           79      0.49275
89  79   1
89  80   0
90           80      0.33217
91           80      0.67334
92  80   1
92  81   0
93           81      0.15018
94           81      0.32195
95           81       0.4833
96           81      0.65465
97           81      0.82765
98  81   1
98  82   0
99           82      0.25655
100            82       0.50589
101            82       0.75241
102   82    1
102   83    0
103            83       0.10098
104            83       0.20221
105            83       0.30513
106            83       0.40881
107            83        0.5113
108            83       0.61504
109            83       0.71804
110            83       0.82027
111            83        0.9207
112   83    1
112   84    0
113            84       0.19927
114            84       0.36102
115            84       0.52218
116            84       0.67761
117            84       0.83875
118   84    1
118   24    0
119   24    1
119   25    0
120   25    1
120   26    0
121            26       0.08521
122            26       0.16929
123            26       0.25286
124            26       0.33373
125            26       0.41682
126            26       0.49912
127            26       0.58357
128            26       0.66825
129            26       0.75176
130            26       0.83415
131            26        0.9156
132   26    1
132   85    0
133            85       0.16403
134            85       0.33136
135            85       0.49826
136            85       0.66587
137            85       0.83368
138   85    1
138   86    0
139            86       0.12802
140            86       0.27429
141            86       0.42149
142            86       0.56786
143            86       0.71141
144            86       0.86084
145   86    1
145   87    0
146            87        0.0731
147            87       0.13909
148            87       0.21208
149            87       0.27811
150            87       0.35124
151            87       0.42437
152            87       0.49849
153            87       0.57261
154            87       0.64558
155            87       0.71666
156            87       0.78914
157            87       0.85991
158            87       0.93345
159   87    1
159   88    0
160            88       0.06727
161            88       0.13275
162            88       0.19988
163            88       0.26632
164            88       0.33357
165            88       0.39943
166            88       0.46672
167            88       0.53418
168            88       0.60123
169            88       0.66871
170            88       0.73629
171            88       0.80389
172            88       0.87149
173            88       0.93899
174   88    1
174   89    0
175            89       0.02009
176            89       0.03973
177            89       0.05949
178            89       0.07863
179            89       0.09711
180            89       0.11402
181            89       0.13363
182            89       0.15251
183            89        0.1712
184            89       0.19057
185            89       0.21022
186            89       0.22981
187            89       0.24877
188            89       0.26809
189            89       0.28781
190            89       0.30754
191            89        0.3271
192            89       0.34486
193            89       0.36394
194            89        0.3825
195            89       0.40172
196            89       0.42141
197            89       0.43973
198            89       0.45736
199            89       0.47514
200            89       0.49475
201            89       0.51437
202            89       0.53409
203            89       0.55338
204            89       0.57197
205            89       0.59124
206            89       0.61039
207            89       0.62938
208            89       0.64711
209            89       0.66678
210            89       0.68608
211            89       0.70593
212            89       0.72292
213            89       0.74269
214            89       0.76111
215            89       0.78103
216            89        0.8009
217            89       0.82076
218            89       0.84042
219            89       0.85943
220            89       0.87304
221            89       0.89291
222            89        0.9116
223            89       0.92719
224            89       0.94603
225            89       0.96592
226            89       0.98499
227   89    1
174   90    0
228            90       0.03147
229            90       0.06296
230            90       0.09455
231            90       0.12602
232            90       0.15758
233            90        0.1888
234            90       0.21984
235            90       0.25124
236            90       0.28279
237            90       0.31434
238            90       0.34533
