0  0  0
1           0       2e-05
2           0     0.41018
3           0     0.82034
4  0  1
4  1  0
5  1  1
5  2  0
6  2  1
6  3  0
7           3     0.33333
8           3     0.66667
9  3  1
9  55   0
10           55      0.09709
11           55      0.20681
12           55      0.31653
13           55      0.41701
14           55      0.52673
15           55      0.63627
16           55       0.7392
17           55      0.83777
18           55      0.94527
19  55   1
19  103    0
20           103       0.17239
21           103       0.31522
22           103        0.4582
23           103       0.60003
24           103       0.71404
25           103       0.85702
26  103    1
26  104    0
27           104       0.03275
28           104       0.09795
29           104       0.16292
30           104       0.22811
31           104       0.29016
32           104       0.35433
33           104       0.41906
34           104       0.48386
35           104       0.54696
36           104       0.61172
37           104       0.67629
38           104        0.7413
39           104       0.80564
40           104       0.86967
41           104       0.93486
42  104    1
42  56   0
43  56   1
43  57   0
44           57      0.52243
45  57   1
45  105    0
46           105       0.20578
47           105       0.41184
48           105       0.62085
49           105       0.82815
50  105    1
50  62   0
51           62      0.11406
52           62      0.22604
53           62      0.33644
54           62      0.44374
55           62      0.55357
56           62      0.66393
57           62      0.77577
58           62      0.88785
59  62   1
59  63   0
60           63      0.09817
61           63      0.19841
62           63      0.29888
63           63      0.39881
64           63      0.49785
65           63      0.59773
66           63      0.69885
67           63      0.79994
68           63      0.90106
69  63   1
69  64   0
70           64      0.17129
71           64      0.33789
72           64      0.50367
73           64      0.67009
74           64      0.83436
75  64   1
75  106    0
76           106       0.06282
77           106       0.12593
78           106       0.18922
79           106       0.25015
80           106       0.30914
81           106       0.37116
82           106       0.43407
83           106       0.49731
84           106       0.56036
85           106       0.62333
86           106       0.68577
87           106       0.74697
88           106       0.81035
89           106       0.87358
90           106       0.93688
91  106    1
91  107    0
92           107       0.05204
93           107       0.10545
94           107       0.15392
95           107       0.20613
96           107       0.25919
97           107       0.31252
98           107       0.36599
99           107       0.41923
100           107       0.47276
101           107       0.52587
102           107       0.57914
103           107       0.63228
104           107       0.68557
105           107       0.73766
106           107       0.79002
107           107       0.84288
108           107       0.89573
109           107       0.94898
110  107    1
110  108    0
111           108        0.0243
112           108       0.04761
113           108       0.07112
114           108       0.09474
115           108       0.11831
116           108       0.14203
117           108       0.16565
118           108       0.18918
119           108       0.21258
120           108       0.23602
121           108       0.25974
122           108       0.28342
123           108       0.30709
124           108       0.33074
125           108       0.35443
126           108       0.37785
127           108       0.40096
128           108       0.42426
129           108       0.44777
130           108       0.47113
131           108       0.49457
132           108       0.51818
133           108       0.54186
134           108       0.56555
135           108       0.58847
136           108       0.61208
137           108       0.63471
138           108       0.65786
139           108       0.68103
140           108       0.70434
141           108       0.72694
142           108       0.75035
143           108       0.77279
144           108       0.79367
145           108       0.81688
146           108        0.8404
147           108       0.86399
148           108       0.88668
149           108       0.90961
150           108       0.93236
151           108       0.95505
152           108       0.97636
153  108    1
110  109    0
154           109       0.05044
155           109       0.09983
156           109       0.14841
157           109       0.19767
158           109       0.24611
159           109       0.29187
160           109       0.33932
161           109       0.38698
162           109       0.43548
163           109       0.48475
164           109        0.5333
165           109       0.57811
166           109       0.62312
167           109       0.67137
168           109       0.71761
169           109        0.7651
170           109       0.81338
171           109       0.86265
172           109        0.9116
173           109       0.96016
174  109    1
91  110    0
175           110       0.03851
176           110       0.07747
177           110       0.11833
178           110       0.15689
179           110       0.19557
180           110       0.23164
181           110       0.26709
182           110       0.30522
183           110       0.34494
184           110       0.38432
185           110       0.42428
186           110       0.44947
187           110       0.48571
188           110         0.526
189           110       0.56622
190           110       0.60542
191           110       0.64111
192           110       0.68211
193           110       0.72215
194           110       0.76312
195           110       0.80357
196           110       0.84449
197           110       0.88489
198           110        0.9237
199           110        0.9631
200  110    1
69  65   0
201            65       0.11926
202            65        0.2215
203            65        0.3253
204            65       0.43879
205            65       0.55281
206            65        0.6667
207            65       0.78107
208            65       0.88721
209   65    1
209  111    0
210           111       0.07602
211           111       0.15341
212           111       0.23138
213           111       0.30918
214           111       0.38678
215           111       0.46412
