0  0  0
1           0       2e-05
2           0     0.50001
3  0  1
3  1  0
4  1  1
4  2  0
5  2  1
5  3  0
6           3     0.56428
7  3  1
7  4  0
8           4     0.30126
9           4     0.53417
10            4      0.76709
11   4   1
11  56   0
12  56   1
12  57   0
13           57      0.26773
14           57      0.51789
15           57      0.76804
16  57   1
16  169    0
17           169       0.49467
18  169    1
18  58   0
19           58      0.09398
20           58      0.18069
21           58      0.27441
22           58      0.36275
23           58      0.45178
24           58      0.54418
25           58      0.63665
26           58      0.72837
27           58      0.81935
28           58      0.90943
29  58   1
29  170    0
30           170       0.17165
31           170       0.33819
32           170       0.50373
33           170       0.67276
34           170       0.83728
35  170    1
35  171    0
36           171       0.23852
37           171       0.47581
38           171       0.74012
39  171    1
39  172    0
40  172    1
40  173    0
41           173       0.15377
42           173        0.3287
43           173       0.50429
44           173       0.67835
45           173         0.852
46  173    1
46  174    0
47           174       0.13827
48           174       0.26248
49           174       0.38645
50           174       0.50764
51           174       0.63052
52           174       0.75462
53           174       0.87787
54  174    1
54  175    0
55           175        0.0621
56           175       0.13442
57           175       0.20707
58           175       0.27966
59           175       0.35074
60           175       0.42088
61           175       0.49341
62           175       0.56574
63           175       0.63748
64           175       0.71017
65           175       0.78236
66           175        0.8544
67           175       0.92722
68  175    1
68  59   0
69  59   1
69  176    0
70           176       0.20724
71           176       0.41019
72           176        0.6121
73           176        0.8086
74  176    1
74  177    0
75           177       0.20858
76           177       0.39677
77           177       0.60564
78           177       0.80616
79  177    1
79  178    0
80           178       0.11948
81           178       0.22808
82           178        0.3385
83           178       0.45042
84           178       0.56232
85           178        0.6728
86           178       0.78266
87           178       0.89462
88  178    1
88  179    0
89           179       0.03512
90           179       0.07702
91           179       0.11915
92           179       0.16125
93           179       0.20333
94           179       0.24535
95           179        0.2875
96           179       0.32946
97           179       0.37134
98           179       0.41346
99           179       0.45549
100           179        0.4976
101           179       0.53979
102           179       0.58177
103           179       0.62329
104           179       0.66509
105           179       0.70701
106           179        0.7487
107           179       0.79089
108           179       0.83294
109           179       0.87466
110           179       0.91673
111           179       0.95852
112  179    1
112   60    0
113            60       0.35815
114            60       0.69269
115   60    1
115   61    0
116   61    1
116  180    0
117           180       0.05955
118           180       0.11914
119           180       0.17879
120           180       0.23838
121           180       0.29749
122           180       0.35604
123           180       0.41569
124           180        0.4744
125           180       0.53347
126           180       0.59234
127           180       0.65115
128           180       0.71054
129           180       0.76988
130           180        0.8292
131           180        0.8883
132           180       0.94695
133  180    1
133  181    0
134           181       0.23489
135           181         0.486
136           181       0.74372
137  181    1
137  182    0
138           182       0.17462
139           182       0.34486
140           182       0.51466
141           182       0.68244
142           182        0.8315
143  182    1
143  183    0
144           183       0.03607
145           183       0.07224
146           183       0.10841
147           183       0.14315
148           183       0.17886
149           183       0.21474
150           183       0.25055
151           183       0.28631
152           183        0.3224
153           183       0.35625
154           183       0.39236
155           183       0.42852
156           183       0.46462
157           183       0.50019
158           183       0.53627
159           183       0.57166
160           183       0.60774
161           183       0.64384
162           183        0.6799
163           183       0.71605
164           183        0.7508
165           183       0.78597
166           183        0.8217
167           183       0.85778
168           183       0.89303
169           183       0.92899
170           183       0.96384
171  183    1
171   62    0
172            62       0.16432
173            62       0.33049
174            62       0.49942
175            62       0.66677
176            62       0.83417
177   62    1
177  184    0
178           184       0.01292
179           184        0.0259
180           184       0.03881
181           184       0.05216
182           184       0.06527
183           184       0.07836
184           184       0.08997
185           184       0.10339
186           184       0.11664
187           184       0.12924
188           184       0.14249
189           184       0.15583
190           184       0.16893
191           184       0.18232
192           184        0.1953
193           184       0.20841
194           184       0.22183
195           184       0.23525
196           184       0.24858
197           184         0.262
198           184       0.27528
199           184       0.28857
200           184       0.30186
201           184       0.31514
202           184       0.32789
203           184       0.34112
204           184       0.35365
205           184       0.36634
206           184       0.37966
207           184       0.39243
208           184       0.40543
209           184       0.41885
210           184       0.43222
211           184       0.44484
212           184       0.45785
